srcid,Q1,Q2,Q4,Q6a,Q6b,Q6c,Q6d,Q7a,Q7b,Q7c,Q7d,Q7e,Q10a,Q10b,Q10c,Q10d,sDevType,sOSName,age_gender
501,"""4""","""27""","""3""","""5""","""3""","""3""","""3""","""3""","""3""","""1""","""4""","""4""","""2""","""5""","""1""","""2""","""-1""","""-1""",50-64 Female
592,"""2""","""1""","""1""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""0""","""12""",65+ Female
2236,"""4""","""-98""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""1""","""6""",50-64 Female
1603,"""2""","""17""","""1""","""2""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""1""","""2""","""6""",50-64 Female
2386,"""2""","""-99""","""-98""","""2""","""2""","""4""","""2""","""2""","""2""","""3""","""3""","""1""","""2""","""4""","""4""","""4""","""0""","""8""",65+ Female
1298,"""2""","""20""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""6""",65+ Female
1494,"""4""","""16""","""-98""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""1""","""0""","""12""",50-64 Female
27,"""2""","""17""","""-98""","""4""","""2""","""3""","""3""","""3""","""2""","""1""","""2""","""2""","""4""","""4""","""4""","""4""","""-1""","""-1""",65+ Male
1356,"""2""","""1""","""3""","""2""","""2""","""5""","""5""","""1""","""2""","""3""","""3""","""2""","""5""","""5""","""4""","""4""","""0""","""12""",50-64 Female
904,"""4""","""16""","""1""","""4""","""4""","""4""","""4""","""1""","""1""","""2""","""2""","""1""","""2""","""4""","""2""","""4""","""0""","""12""",65+ Male
1622,"""4""","""11""","""-98""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""2""","""0""","""12""",50-64 Female
1734,"""4""","""36""","""-99""","""4""","""4""","""1""","""1""","""4""","""1""","""4""","""4""","""2""","""2""","""2""","""2""","""5""","""-1""","""-1""",65+ Male
388,"""4""","""13""","""3""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""2""","""6""",65+ Female
937,"""4""","""1""","""3""","""2""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Female
152,"""2""","""1""","""4""","""2""","""2""","""1""","""1""","""2""","""2""","""1""","""2""","""1""","""2""","""1""","""4""","""2""","""0""","""12""",50-64 Male
1698,"""4""","""17""","""-98""","""3""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Female
126,"""4""","""16""","""5""","""2""","""1""","""2""","""1""","""2""","""1""","""2""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""12""",65+ Male
357,"""2""","""16""","""-98""","""5""","""1""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""1""","""0""","""8""",18-29 Female
693,"""4""","""1""","""-98""","""3""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""1""","""2""","""6""",50-64 Female
1931,"""2""","""34""","""4""","""2""","""1""","""3""","""2""","""1""","""1""","""1""","""2""","""1""","""4""","""4""","""2""","""1""","""0""","""12""",50-64 Male
416,"""2""","""-98""","""-98""","""3""","""3""","""4""","""4""","""3""","""3""","""4""","""3""","""3""","""1""","""4""","""2""","""4""","""1""","""1""",50-64 Male
467,"""4""","""16""","""5""","""2""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""2""","""1""","""2""","""6""",65+ Male
365,"""4""","""19""","""1""","""3""","""2""","""2""","""5""","""2""","""2""","""2""","""2""","""1""","""4""","""4""","""4""","""2""","""1""","""6""",50-64 Male
1917,"""4""","""-98""","""1""","""4""","""4""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""6""",65+ Female
68,"""4""","""36""","""96""","""5""","""2""","""1""","""2""","""2""","""2""","""1""","""2""","""1""","""1""","""4""","""5""","""4""","""-1""","""-1""",65+ Female
579,"""2""","""16""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""2""","""2""","""6""",65+ Female
1962,"""5""","""11""","""4""","""2""","""2""","""3""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""2""","""1""","""0""","""8""",50-64 Male
1618,"""4""","""16""","""1""","""3""","""2""","""4""","""4""","""2""","""1""","""4""","""3""","""2""","""4""","""4""","""4""","""1""","""1""","""6""",65+ Male
134,"""2""","""11""","""3""","""5""","""4""","""3""","""5""","""2""","""1""","""2""","""2""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",30-49 Male
247,"""2""","""17""","""1""","""5""","""5""","""4""","""4""","""1""","""1""","""2""","""1""","""1""","""5""","""5""","""5""","""1""","""2""","""6""",65+ Female
812,"""2""","""36""","""1""","""4""","""4""","""3""","""3""","""1""","""1""","""1""","""2""","""2""","""4""","""4""","""4""","""1""","""2""","""6""",65+ Female
1159,"""4""","""16""","""4""","""3""","""4""","""3""","""1""","""3""","""3""","""3""","""4""","""2""","""2""","""4""","""4""","""4""","""0""","""8""",30-49 Female
2406,"""2""","""11""","""3""","""1""","""1""","""3""","""2""","""1""","""1""","""2""","""3""","""1""","""4""","""4""","""5""","""1""","""1""","""6""",30-49 Female
385,"""2""","""1""","""3""","""3""","""4""","""3""","""3""","""1""","""1""","""2""","""3""","""1""","""1""","""4""","""4""","""1""","""1""","""1""",65+ Male
2440,"""2""","""11""","""1""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""1""","""6""",18-29 Male
206,"""2""","""11""","""3""","""1""","""2""","""2""","""3""","""1""","""1""","""2""","""2""","""2""","""5""","""4""","""2""","""4""","""1""","""6""",30-49 Female
1610,"""2""","""1""","""3""","""1""","""1""","""5""","""1""","""1""","""2""","""1""","""1""","""1""","""4""","""5""","""2""","""1""","""1""","""6""",18-29 Male
1940,"""5""","""19""","""3""","""3""","""3""","""2""","""2""","""2""","""3""","""2""","""4""","""1""","""4""","""4""","""4""","""5""","""-1""","""-1""",65+ Female
1925,"""2""","""1""","""3""","""3""","""3""","""4""","""2""","""3""","""1""","""3""","""2""","""2""","""2""","""4""","""2""","""4""","""0""","""12""",65+ Male
1217,"""4""","""4""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""2""","""2""","""2""","""4""","""0""","""12""",50-64 Male
1286,"""5""","""13""","""11""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""5""","""1""","""0""","""12""",65+ Male
2284,"""2""","""1""","""3""","""4""","""2""","""4""","""4""","""2""","""2""","""4""","""2""","""2""","""4""","""4""","""4""","""4""","""-1""","""-1""",65+ Female
1142,"""2""","""17""","""97""","""4""","""2""","""3""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""4""","""5""","""5""","""0""","""12""",65+ Male
2482,"""2""","""1""","""1""","""4""","""2""","""3""","""2""","""3""","""3""","""3""","""3""","""3""","""2""","""4""","""2""","""4""","""0""","""12""",30-49 Female
1523,"""2""","""11""","""6""","""3""","""2""","""4""","""3""","""3""","""3""","""4""","""4""","""3""","""4""","""4""","""4""","""4""","""0""","""8""",30-49 Female
771,"""4""","""-98""","""-98""","""3""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""4""","""2""","""1""","""1""",50-64 Female
1627,"""4""","""20""","""4""","""4""","""2""","""2""","""2""","""1""","""2""","""1""","""3""","""1""","""2""","""2""","""4""","""2""","""0""","""12""",50-64 Female
17,"""2""","""20""","""1""","""2""","""2""","""3""","""2""","""2""","""2""","""2""","""3""","""2""","""5""","""5""","""5""","""5""","""-1""","""-1""",50-64 Male
1987,"""4""","""19""","""-98""","""2""","""2""","""2""","""2""","""2""","""1""","""2""","""2""","""1""","""1""","""1""","""2""","""1""","""1""","""1""",50-64 Female
1212,"""4""","""29""","""1""","""5""","""5""","""4""","""5""","""1""","""1""","""2""","""2""","""1""","""1""","""4""","""1""","""1""","""0""","""12""",65+ Male
858,"""4""","""13""","""1""","""4""","""4""","""4""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""2""","""4""","""1""","""6""",65+ Male
436,"""4""","""16""","""11""","""1""","""1""","""1""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""6""",50-64 Male
933,"""2""","""34""","""11""","""4""","""3""","""4""","""4""","""4""","""3""","""4""","""4""","""3""","""5""","""5""","""5""","""1""","""0""","""12""",65+ Male
1348,"""4""","""1""","""1""","""3""","""4""","""3""","""3""","""3""","""2""","""4""","""3""","""3""","""2""","""4""","""5""","""2""","""2""","""6""",65+ Female
838,"""2""","""11""","""4""","""2""","""3""","""4""","""3""","""3""","""1""","""4""","""2""","""1""","""2""","""4""","""5""","""4""","""0""","""8""",65+ Female
1270,"""4""","""1""","""1""","""4""","""3""","""4""","""3""","""1""","""2""","""1""","""1""","""1""","""2""","""4""","""4""","""2""","""0""","""12""",50-64 Female
1334,"""4""","""32""","""95""","""4""","""2""","""2""","""3""","""2""","""2""","""2""","""3""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",65+ Male
1267,"""-98""","""-98""","""6""","""4""","""2""","""4""","""4""","""3""","""2""","""4""","""-98""","""-98""","""4""","""5""","""5""","""4""","""0""","""12""",65+ Female
1964,"""2""","""19""","""1""","""2""","""4""","""2""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""0""","""8""",65+ Male
2012,"""1""","""29""","""-99""","""3""","""2""","""3""","""3""","""1""","""4""","""3""","""2""","""2""","""4""","""4""","""4""","""4""","""2""","""6""",65+ Female
972,"""4""","""16""","""3""","""5""","""4""","""3""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""6""",50-64 Female
722,"""2""","""-99""","""1""","""4""","""3""","""3""","""4""","""2""","""2""","""2""","""2""","""3""","""2""","""4""","""4""","""4""","""1""","""6""",30-49 Female
2109,"""2""","""19""","""-98""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""2""","""1""","""6""",65+ Female
414,"""2""","""1""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""2""","""2""","""3""","""4""","""4""","""4""","""2""","""2""","""6""",18-29 Male
480,"""2""","""1""","""5""","""4""","""3""","""3""","""5""","""1""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""1""","""6""",30-49 Male
2369,"""2""","""16""","""3""","""3""","""2""","""3""","""3""","""2""","""2""","""1""","""2""","""2""","""4""","""4""","""4""","""2""","""-1""","""-1""",30-49 Male
1395,"""2""","""16""","""3""","""4""","""4""","""3""","""2""","""3""","""2""","""4""","""3""","""3""","""2""","""4""","""2""","""2""","""2""","""6""",30-49 Female
1396,"""1""","""36""","""16""","""3""","""1""","""4""","""3""","""3""","""2""","""1""","""1""","""3""","""4""","""3""","""5""","""1""","""-1""","""-1""",65+ Female
622,"""1""","""11""","""4""","""3""","""3""","""5""","""4""","""1""","""3""","""1""","""3""","""1""","""2""","""4""","""4""","""2""","""2""","""6""",50-64 Female
2280,"""4""","""16""","""3""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""2""","""2""","""6""",65+ Female
412,"""4""","""-98""","""1""","""5""","""3""","""3""","""5""","""1""","""1""","""1""","""2""","""1""","""5""","""5""","""5""","""2""","""2""","""6""",50-64 Female
677,"""2""","""13""","""1""","""4""","""5""","""3""","""3""","""1""","""1""","""2""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""12""",50-64 Male
1586,"""2""","""20""","""1""","""2""","""3""","""4""","""4""","""2""","""1""","""4""","""3""","""4""","""4""","""4""","""2""","""4""","""1""","""6""",30-49 Female
1077,"""2""","""6""","""3""","""3""","""3""","""2""","""1""","""1""","""2""","""1""","""2""","""-98""","""2""","""4""","""2""","""5""","""-1""","""-1""",65+ Female
603,"""2""","""13""","""-98""","""-98""","""-98""","""3""","""3""","""2""","""2""","""-98""","""2""","""2""","""2""","""2""","""3""","""4""","""0""","""8""",65+ Female
1562,"""4""","""6""","""10""","""2""","""2""","""3""","""4""","""2""","""2""","""2""","""2""","""2""","""2""","""4""","""2""","""1""","""0""","""8""",65+ Male
533,"""2""","""13""","""1""","""5""","""1""","""4""","""4""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""4""","""5""","""-1""","""-1""",50-64 Female
1675,"""2""","""11""","""3""","""5""","""5""","""4""","""5""","""4""","""4""","""3""","""4""","""2""","""5""","""5""","""4""","""2""","""1""","""6""",18-29 Female
220,"""4""","""16""","""3""","""2""","""3""","""4""","""2""","""1""","""1""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""8""",65+ Male
282,"""2""","""16""","""1""","""3""","""2""","""3""","""2""","""2""","""3""","""3""","""4""","""3""","""2""","""4""","""2""","""2""","""0""","""12""",30-49 Female
240,"""4""","""13""","""1""","""3""","""3""","""3""","""4""","""4""","""4""","""4""","""4""","""4""","""5""","""5""","""5""","""5""","""2""","""6""",50-64 Male
1394,"""2""","""33""","""1""","""3""","""3""","""4""","""3""","""2""","""2""","""3""","""1""","""2""","""2""","""4""","""5""","""2""","""0""","""12""",65+ Female
1071,"""4""","""11""","""3""","""5""","""4""","""4""","""4""","""2""","""1""","""3""","""4""","""1""","""4""","""5""","""2""","""1""","""-1""","""-1""",30-49 Female
19,"""2""","""16""","""1""","""2""","""2""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""2""","""2""","""5""","""1""","""-1""","""-1""",65+ Female
1482,"""2""","""11""","""3""","""3""","""3""","""4""","""3""","""4""","""4""","""4""","""4""","""4""","""5""","""4""","""4""","""4""","""1""","""1""",50-64 Male
829,"""2""","""1""","""2""","""4""","""3""","""3""","""3""","""1""","""1""","""1""","""1""","""1""","""2""","""4""","""4""","""4""","""0""","""8""",50-64 Female
355,"""5""","""13""","""96""","""5""","""5""","""5""","""5""","""1""","""1""","""1""","""1""","""1""","""4""","""4""","""2""","""1""","""0""","""12""",50-64 Male
1073,"""4""","""17""","""5""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""3""","""2""","""5""","""5""","""5""","""1""","""-1""","""-1""",50-64 Male
1111,"""4""","""35""","""6""","""4""","""2""","""3""","""5""","""2""","""1""","""2""","""3""","""2""","""2""","""5""","""5""","""1""","""2""","""6""",65+ Female
2293,"""4""","""16""","""3""","""2""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""5""","""5""","""2""","""2""","""6""",50-64 Female
244,"""2""","""6""","""-98""","""3""","""4""","""4""","""4""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""2""","""0""","""12""",30-49 Male
928,"""4""","""29""","""6""","""2""","""2""","""2""","""3""","""2""","""2""","""3""","""2""","""2""","""4""","""4""","""4""","""4""","""0""","""12""",50-64 Female
691,"""4""","""11""","""3""","""2""","""1""","""2""","""2""","""1""","""1""","""1""","""1""","""1""","""2""","""2""","""4""","""1""","""2""","""6""",65+ Female
162,"""2""","""4""","""3""","""2""","""2""","""4""","""4""","""2""","""1""","""1""","""2""","""1""","""4""","""4""","""4""","""2""","""0""","""11""",65+ Female
2316,"""1""","""1""","""6""","""3""","""5""","""3""","""4""","""3""","""2""","""3""","""3""","""3""","""4""","""1""","""4""","""2""","""2""","""6""",50-64 Male
751,"""2""","""31""","""2""","""3""","""3""","""3""","""3""","""3""","""3""","""2""","""2""","""2""","""4""","""4""","""4""","""2""","""0""","""12""",30-49 Female
20,"""4""","""16""","""4""","""3""","""3""","""4""","""1""","""1""","""1""","""1""","""2""","""2""","""5""","""4""","""5""","""1""","""-1""","""-1""",65+ Female
1672,"""2""","""6""","""6""","""4""","""-98""","""4""","""4""","""2""","""3""","""4""","""4""","""2""","""5""","""5""","""5""","""1""","""-1""","""-1""",65+ Male
393,"""4""","""16""","""11""","""5""","""1""","""4""","""3""","""1""","""1""","""3""","""2""","""1""","""5""","""5""","""5""","""1""","""0""","""12""",30-49 Male
1383,"""4""","""16""","""1""","""4""","""3""","""4""","""3""","""1""","""1""","""1""","""2""","""1""","""2""","""1""","""2""","""1""","""1""","""6""",65+ Female
43,"""2""","""37""","""3""","""1""","""1""","""3""","""2""","""2""","""2""","""2""","""3""","""1""","""2""","""4""","""2""","""2""","""1""","""6""",18-29 Female
902,"""4""","""13""","""6""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""0""","""12""",30-49 Male
60,"""4""","""13""","""16""","""2""","""3""","""2""","""2""","""1""","""1""","""2""","""1""","""1""","""2""","""2""","""2""","""1""","""1""","""1""",50-64 Female
806,"""5""","""20""","""5""","""3""","""2""","""3""","""5""","""3""","""3""","""3""","""3""","""4""","""5""","""5""","""5""","""5""","""0""","""12""",50-64 Female
1536,"""2""","""34""","""6""","""4""","""4""","""4""","""4""","""2""","""2""","""2""","""2""","""2""","""1""","""1""","""4""","""1""","""0""","""12""",65+ Female
1078,"""1""","""19""","""1""","""4""","""5""","""4""","""5""","""3""","""1""","""3""","""3""","""2""","""4""","""4""","""4""","""4""","""-1""","""-1""",65+ Female
1932,"""4""","""13""","""11""","""2""","""2""","""3""","""3""","""2""","""2""","""3""","""3""","""3""","""4""","""4""","""4""","""2""","""1""","""6""",50-64 Female
1892,"""2""","""16""","""4""","""2""","""2""","""2""","""1""","""2""","""2""","""2""","""2""","""1""","""4""","""2""","""4""","""2""","""0""","""12""",50-64 Male
698,"""4""","""16""","""3""","""4""","""4""","""4""","""4""","""2""","""3""","""3""","""2""","""3""","""1""","""4""","""1""","""2""","""0""","""12""",18-29 Male
38,"""5""","""13""","""3""","""2""","""2""","""1""","""2""","""1""","""1""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""1""",50-64 Male
852,"""1""","""16""","""3""","""5""","""1""","""2""","""1""","""1""","""1""","""1""","""1""","""1""","""5""","""5""","""5""","""5""","""0""","""12""",65+ Male
670,"""2""","""-98""","""6""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""2""","""3""","""4""","""2""","""2""","""2""","""1""","""1""",30-49 Male
